day_of_week,hour_of_day,segment,speed_kph_mean,speed_kph_std,0_5_mean,0_5_std
3,9,2462215,102.16944444444445,4.143882926339905,34.333333333333336,7.117791275827039
3,9,2462220,102.65833333333333,4.1210699181395745,34.25277777777778,7.14006258062316
3,10,2462215,102.18055555555556,3.7339308034316585,36.92777777777778,6.521044190319166
3,10,2462220,102.53611111111111,3.936660970625717,36.84166666666667,6.504760416648287
3,11,2462215,102.05,3.7013285149956254,38.31,7.4416728618824415
3,11,2462220,102.45666666666666,3.8588978388469783,38.2,7.481973877952791
3,12,2462215,102.76,4.51260590348125,41.29666666666667,7.331290127848199
3,12,2462220,103.29,4.627159172396058,41.18,7.356265956953396
3,13,2462215,100.32666666666667,6.431004193645378,47.056666666666665,11.251463920608048
3,13,2462220,100.49,6.695720692000566,47.01,11.306163412213667
3,14,2462215,96.40468227424749,8.490032340555484,42.163879598662206,15.373315360281364
3,14,2462220,95.83277591973244,10.102767046703356,42.17056856187291,15.35795500352888
3,15,2462215,79.82666666666667,34.068246804858425,41.70666666666666,13.959351724110034
3,15,2462220,82.53333333333333,31.309794521824738,41.623333333333335,13.911622227435778
3,16,2462215,101.44,18.55516226883351,31.54,7.47448726443631
3,16,2462220,102.34,17.515718693156526,31.48,7.4377865589381456
3,17,2462215,107.69333333333333,3.830779528356048,27.916666666666668,7.7487547098917195
3,17,2462220,108.19,3.6631446548753503,27.923333333333332,7.722017486973158
3,18,2462215,108.04333333333334,3.919096829041972,22.95,6.595896667080936
3,18,2462220,108.53666666666666,3.918311640139531,22.926666666666666,6.627293990840127
3,19,2462215,108.06,4.371127526490502,21.48,6.524684284831139
3,19,2462220,108.49666666666667,4.295520209293662,21.51,6.540066889290046
3,20,2462215,108.73333333333333,3.5961083883402587,18.393333333333334,5.37913305875288
3,20,2462220,109.12666666666667,3.6000681276843585,18.346666666666668,5.361808044610178
3,21,2462215,108.58,4.270565039020991,12.746666666666666,4.462683126908393
3,21,2462220,109.11333333333333,4.249000144699272,12.713333333333333,4.4771238179393045
3,22,2462215,106.99,4.3673193449608885,6.956666666666667,3.5397582568983164
3,22,2462220,107.50333333333333,4.07824666678456,6.906666666666666,3.5079397123726364
3,23,2462215,106.10666666666667,4.92165601010759,3.5533333333333332,2.4110577666387676
3,23,2462220,106.55333333333333,4.969521375130787,3.5533333333333332,2.415215610189125
4,0,2462215,105.40333333333334,4.265517281779479,2.236666666666667,1.3954017494483202
4,0,2462220,105.44333333333333,4.454915989908901,2.2333333333333334,1.3899624242011699
4,1,2462215,108.02,5.1938605382672645,2.566666666666667,1.8082555634731676
4,1,2462220,108.55333333333333,5.062203925581175,2.57,1.8118247790833226
4,2,2462215,104.36666666666666,5.80152980247902,4.213333333333333,2.448360769388194
4,2,2462220,104.77333333333333,5.7175978615654035,4.206666666666667,2.4625534418027692
4,3,2462215,105.60666666666667,4.748379997172446,13.386666666666667,6.900425721602502
4,3,2462220,106.25666666666666,4.869273213493749,13.416666666666666,6.923112535520941
4,4,2462215,105.37,3.779866572294296,33.086666666666666,11.55150552186284
4,4,2462220,106.0,3.6199004032937045,33.04666666666667,11.491358781465753
4,5,2462215,104.28,4.208003204597121,43.413333333333334,12.28708252102523
4,5,2462220,104.68666666666667,4.210413379345569,43.333333333333336,12.237978425460186
4,6,2462215,97.55666666666667,20.126027397831972,48.486666666666665,10.045872489192718
4,6,2462220,98.13666666666667,20.05222251142538,48.43,10.043971885537026
4,7,2462215,101.57333333333334,4.138645128608809,38.29333333333334,7.868098805828712
4,7,2462220,102.01333333333334,4.150974687759121,38.236666666666665,7.91260724415303
4,8,2462215,100.79,4.19099608214266,36.43333333333333,8.78423387504343
4,8,2462220,101.34333333333333,4.274696752985984,36.373333333333335,8.782048173554447
4,9,2462215,101.78666666666666,3.5188677615534147,38.973333333333336,7.0606040336472216
4,9,2462220,102.25666666666666,3.486829815572419,38.96333333333333,7.058900941167326
4,10,2462215,102.42,3.480994744999724,40.75,6.531183240045416
4,10,2462220,102.78,3.6233541991052904,40.68333333333333,6.534937406886821
4,11,2462215,102.31333333333333,3.7140907981737774,41.47666666666667,7.281450447836837
4,11,2462220,102.81666666666666,3.7322228201819763,41.44,7.295465215394432
4,12,2462215,102.65333333333334,4.524901989613435,44.846666666666664,8.106924796394969
4,12,2462220,103.18666666666667,4.443456226069846,44.87,8.178184947168926
4,13,2462215,92.40666666666667,20.27819781384629,52.08,11.201122733979494
4,13,2462220,94.17333333333333,17.978153471078578,52.016666666666666,11.197962766621025
4,14,2462215,97.55,11.98888141537705,44.053333333333335,7.089760543967022
4,14,2462220,98.90666666666667,10.033953506242693,44.026666666666664,7.034978699795577
4,15,2462215,101.88333333333334,11.338353042717161,45.86333333333334,9.175253300735871
4,15,2462220,102.27666666666667,11.356791415701666,45.8,9.162961651165842
4,16,2462215,106.17,3.621900127711561,36.63666666666666,6.726226975054836
4,16,2462220,106.62,3.5417623109913214,36.56333333333333,6.732787211425644
4,17,2462215,107.59375,4.300339809115968,30.552083333333332,5.782111893093293
4,17,2462220,108.07638888888889,4.194039010436217,30.48611111111111,5.824956653528495
4,18,2462215,107.90833333333333,4.020857406291527,24.129166666666666,4.953759332085396
4,18,2462220,108.43333333333334,4.014061754790172,24.1125,4.920269110237242
4,19,2462215,107.3125,3.8603024682586105,20.2875,4.70873953765472
4,19,2462220,107.7375,3.8618737728798034,20.2625,4.687052628581872
4,20,2462215,107.46666666666667,3.503574584264406,18.283333333333335,4.687173512572321
4,20,2462220,108.05,3.3029719088969487,18.270833333333332,4.666893922539904
4,21,2462215,106.82916666666667,3.426451275052197,15.825,4.809618153059832
4,21,2462220,107.05833333333334,3.5624631442464594,15.754166666666666,4.783381199980153
4,22,2462215,107.475,4.091960686445349,10.629166666666666,4.093057615226309
4,22,2462220,107.7375,3.9571250816892176,10.579166666666667,4.129947689970999
4,23,2462215,107.35833333333333,4.0997924905816685,7.083333333333333,2.794445576656058
4,23,2462220,107.80416666666666,3.9683875467322993,7.083333333333333,2.8138430467549655
5,0,2462215,107.27916666666667,3.6990872069437075,4.683333333333334,2.437446133582108
5,0,2462220,107.6625,3.728024873316557,4.666666666666667,2.4386474519085652
5,1,2462215,107.64583333333333,4.350201184850535,3.8666666666666667,2.0039013552473244
5,1,2462220,107.4625,4.752300698049959,3.8625,2.0004837281126564
5,2,2462215,105.90833333333333,3.623484148987513,3.870833333333333,2.183042130334937
5,2,2462220,106.3875,3.6699403732344504,3.8666666666666667,2.202825622977015
5,3,2462215,105.88333333333334,4.398903121806048,5.3375,2.32834318955952
5,3,2462220,106.39583333333333,4.435212765286604,5.333333333333333,2.319043711920147
5,4,2462215,106.31666666666666,4.286757527272671,8.2875,2.754351824821114
5,4,2462220,106.59583333333333,4.188945320838682,8.295833333333333,2.764082113517069
5,5,2462215,107.59166666666667,4.401399232315963,11.554166666666667,4.338836892394154
5,5,2462220,108.02916666666667,4.611607981273211,11.533333333333333,4.330360529471216
5,6,2462215,105.59166666666667,3.864863355762647,17.616666666666667,6.5745589709487415
5,6,2462220,106.08333333333333,3.959170982352672,17.616666666666667,6.625907479754376
5,7,2462215,104.92083333333333,3.1486836150478603,26.654166666666665,7.561268803152592
5,7,2462220,105.25416666666666,3.1751492129358687,26.6625,7.555004022107374
5,8,2462215,104.33333333333333,3.696279557372287,31.216666666666665,6.848245456308252
5,8,2462220,104.65416666666667,3.7951167882610854,31.141666666666666,6.785778672317508
5,9,2462215,104.22083333333333,3.98180791622718,33.24166666666667,6.079660628787379
5,9,2462220,104.8375,3.743145758231165,33.208333333333336,6.082963153368929
5,10,2462215,104.525,3.8212410085191277,35.2625,7.01297736089567
5,10,2462220,104.99166666666666,3.7505834041769557,35.19166666666667,7.06490629635596
5,11,2462215,103.97083333333333,5.0598079218894965,36.8,6.529751672442506
5,11,2462220,104.4375,5.103556270962313,36.729166666666664,6.553735347219527
5,12,2462215,102.95,4.879038934103936,36.5625,6.5132830161551825
5,12,2462220,103.60416666666667,4.688361729252936,36.545833333333334,6.53906696648609
5,13,2462215,105.0875,5.035091295246232,34.829166666666666,6.745832692624086
5,13,2462220,105.77083333333333,4.957727510075175,34.854166666666664,6.758814431866529
5,14,2462215,104.95416666666667,4.046019705003613,32.145833333333336,6.329811194885751
5,14,2462220,105.60416666666667,4.02159226222282,32.079166666666666,6.389549467598184
5,15,2462215,105.92083333333333,3.836346672031295,32.225,6.330457028719853
5,15,2462220,106.5625,3.7734275175396577,32.225,6.372617283818722
5,16,2462215,107.36666666666666,4.783047702851657,26.558333333333334,5.971054073641325
5,16,2462220,107.93333333333334,4.6333940375100795,26.479166666666668,5.990192763550345
5,17,2462215,107.74166666666666,3.6315581757451594,24.908333333333335,5.259772070301166
5,17,2462220,108.38333333333334,3.6296854488318497,24.8625,5.200765352430929
5,18,2462215,106.44166666666666,3.9596201020879724,22.195833333333333,4.7830750395567385
5,18,2462220,106.94583333333334,3.8780013795948407,22.166666666666668,4.767977797070917
5,19,2462215,107.175,4.120897858862787,21.091666666666665,5.673834583792508
5,19,2462220,107.87916666666666,4.0382563003109935,21.058333333333334,5.663944296426867
5,20,2462215,106.94166666666666,3.6597913225219907,20.754166666666666,5.280617369658776
5,20,2462220,107.68333333333334,3.634984206473392,20.758333333333333,5.285958083369114
5,21,2462215,107.12595419847328,4.460487882636935,19.286259541984734,4.713854421093325
5,21,2462220,107.72900763358778,4.27402362401506,19.251908396946565,4.735685851278375
5,22,2462215,107.38333333333334,4.022061513488217,12.513333333333334,4.432679895851475
5,22,2462220,108.01333333333334,3.818607262730597,12.5,4.441744813692764
5,23,2462215,108.23666666666666,4.054889557060143,8.866666666666667,3.0898835182051467
5,23,2462220,108.64666666666666,3.8013140953791225,8.846666666666666,3.0867863096257886
6,0,2462215,109.07666666666667,4.597962565608601,6.3133333333333335,2.7750360307803787
6,0,2462220,109.66666666666667,4.43709909552407,6.293333333333333,2.7639501243428897
6,1,2462215,108.58666666666667,4.539955161133865,3.99,1.9171554318397805
6,1,2462220,109.11,4.462916694053351,3.96,1.9053875385970178
6,2,2462215,107.64666666666666,5.0636572063315075,3.5166666666666666,1.7492632626611333
6,2,2462220,108.31666666666666,4.876027176466624,3.52,1.7511391419057425
6,3,2462215,108.02333333333333,3.943088728135434,3.9766666666666666,1.8477471292724743
6,3,2462220,108.33666666666667,4.157837691611852,3.96,1.835655770296656
6,4,2462215,108.10333333333334,4.544759438084251,6.026666666666666,2.9236589222870113
6,4,2462220,108.50666666666666,4.444750639768372,6.01,2.915171937424818
6,5,2462215,109.05333333333333,3.9074350989359856,6.96,2.9223621727801503
6,5,2462220,109.51,3.8417570186005516,6.956666666666667,2.941137510398394
6,6,2462215,106.73333333333333,3.991909320400012,8.903333333333334,3.344339132974311
6,6,2462220,107.35333333333334,4.043470588933159,8.866666666666667,3.3525643690141878
6,7,2462215,106.18333333333334,3.2637241314552066,15.72,5.131214724458038
6,7,2462220,106.60333333333334,3.2856211859373676,15.706666666666667,5.127859074165738
6,8,2462215,105.71,3.626255981238996,22.84,7.027494974649863
6,8,2462220,106.28333333333333,3.5625874004025784,22.83,7.017972627428173
6,9,2462215,105.75,3.3132196952758575,29.043333333333333,5.953115782003178
6,9,2462220,106.09,3.5830192234835776,29.043333333333333,5.955924137360119
6,10,2462215,104.24333333333334,3.5097745340436957,33.263333333333335,7.267510664577984
6,10,2462220,104.84,3.5150512491684824,33.26,7.3447635659335475
6,11,2462215,105.15,3.5321031282171296,38.3,6.565593911549146
6,11,2462220,105.65333333333334,3.487170306237501,38.29,6.510030850329422
6,12,2462215,104.53666666666666,4.295364486956635,35.446666666666665,8.07948528665118
6,12,2462220,105.08,4.288149650461041,35.43,8.091766739298077
6,13,2462215,106.54,3.381298161583076,32.63,6.614044548102241
6,13,2462220,107.01666666666667,3.3266516086459355,32.63666666666666,6.5997356455284155
6,14,2462215,105.99333333333334,3.265296734566627,29.906666666666666,6.625022664608589
6,14,2462220,106.61666666666666,3.2172801963399826,29.823333333333334,6.607393413033934
6,15,2462215,106.58,3.5410067914351693,29.14666666666667,5.384713488515448
6,15,2462220,107.15666666666667,3.520430892345632,29.14666666666667,5.376010962456309
6,16,2462215,107.57333333333334,3.619617058158856,25.456666666666667,5.8230417256520255
6,16,2462220,108.15333333333334,3.4041813098290747,25.42,5.835848159935232
6,17,2462215,108.87,3.9562532526787413,24.10333333333333,5.0805540037979355
6,17,2462220,109.32,4.01305561693524,24.096666666666668,5.046339335715827
6,18,2462215,108.16333333333333,3.7349460006334403,24.516666666666666,7.1376613528181565
6,18,2462220,108.64666666666666,3.6906039361601595,24.476666666666667,7.172232937278144
6,19,2462215,107.91666666666667,3.9642704696759417,20.713333333333335,6.10809722646768
6,19,2462220,108.35,3.894189995244657,20.686666666666667,6.067222829689534
6,20,2462215,108.50333333333333,3.8884945916794895,15.55,5.060255654704606
6,20,2462220,108.75666666666666,3.860977342896941,15.546666666666667,5.053012170531623
6,21,2462215,108.20666666666666,5.161986948168868,10.28,3.7516908116858865
6,21,2462220,108.89666666666666,4.864655362394323,10.266666666666667,3.7204427878072153
6,22,2462215,109.25,4.817141216357245,5.963333333333333,2.8884481412061063
6,22,2462220,109.53666666666666,4.796388226811555,5.96,2.878544782852897
6,23,2462215,108.57333333333334,4.325929701404531,3.203333333333333,1.7641891717352134
6,23,2462220,109.08333333333333,4.395542233594535,3.2,1.7711927466595494
